latitude,longitude,elevation in feet,key saddle latitude,key saddle longitude,prominence in feet,isolation latitude,isolation longitude,isolation in km
-14.5217,-72.0717,13405,-14.5208,-72.0692,118,-14.5212,-72.0709,0.1000
-14.5067,-74.5842,12427,-14.5067,-74.5817,118,-14.5069,-74.5847,0.1000
-14.5050,-71.9500,13300,-14.5083,-71.9525,118,-14.5058,-71.9497,0.1000
-14.4942,-73.0917,15396,-14.4967,-73.0983,118,-14.5000,-73.0992,1.0344
-14.4867,-74.4283,13543,-14.4892,-74.4300,118,-14.4869,-74.4289,0.1000
-14.4858,-73.5300,15114,-14.4867,-73.5325,118,-14.4854,-73.5296,0.1000
-14.4758,-75.2608,2434,-14.4742,-75.2625,118,-14.4756,-75.2611,0.1000
-14.4583,-74.1708,14632,-14.4542,-74.1675,118,-14.4583,-74.1703,0.1000
-14.4517,-74.5717,12417,-14.4500,-74.5725,118,-14.4515,-74.5723,0.1000
-14.4508,-72.3433,15098,-14.4533,-72.3450,118,-14.4513,-72.3429,0.1000
-14.4250,-73.2650,15088,-14.4250,-73.2692,118,-14.4253,-73.2655,0.1000
-14.4183,-73.4725,14973,-14.4267,-73.4700,118,-14.4317,-73.4650,1.6828
-14.4008,-73.2542,14921,-14.3983,-73.2533,118,-14.4004,-73.2539,0.1000
-14.3667,-73.2367,14809,-14.3642,-73.2333,118,-14.3668,-73.2361,0.1000
-14.3442,-73.1292,14963,-14.3458,-73.1258,118,-14.3449,-73.1296,0.1000
-14.3342,-74.7950,12555,-14.3350,-74.8017,118,-14.3342,-74.8050,1.0794
-14.3208,-75.2367,6476,-14.3192,-75.2367,118,-14.3214,-75.2362,0.1000
-14.3183,-75.2992,5757,-14.3150,-75.3000,118,-14.3189,-75.2998,0.1000
-14.3183,-72.2792,13251,-14.3183,-72.2767,118,-14.3189,-72.2789,0.1000
-14.3125,-71.5267,13986,-14.3125,-71.5308,118,-14.3124,-71.5273,0.1000
-14.3100,-75.3475,4009,-14.3075,-75.3475,118,-14.3092,-75.3476,0.1000
-14.3083,-71.5833,13316,-14.3033,-71.5858,118,-14.3086,-71.5832,0.1000
-14.2950,-74.6675,14120,-14.2933,-74.6708,118,-14.2957,-74.6677,0.1000
-14.2608,-73.7983,14826,-14.2633,-73.8008,118,-14.2612,-73.7990,0.1000
-14.2333,-73.2167,14163,-14.2317,-73.2175,118,-14.2329,-73.2167,0.1000
-14.2225,-71.7492,15213,-14.2200,-71.7467,118,-14.2225,-71.7498,0.1000
-14.2142,-75.1633,8418,-14.2175,-75.1658,118,-14.2147,-75.1637,0.1000
-14.1983,-73.3517,11948,-14.1967,-73.3550,118,-14.1989,-73.3525,0.1000
-14.1800,-75.0192,9051,-14.1808,-75.0208,118,-14.1803,-75.0197,0.1000
-14.1617,-73.2608,14261,-14.1583,-73.2575,118,-14.1619,-73.2615,0.1000
-14.1608,-73.2392,14514,-14.1592,-73.2383,118,-14.1610,-73.2397,0.1000
-14.1542,-73.6925,13080,-14.1508,-73.6925,118,-14.1537,-73.6926,0.1000
-14.1458,-74.4942,14143,-14.1425,-74.4933,118,-14.1475,-74.4850,1.0059
-14.1450,-75.4617,5387,-14.1467,-75.4608,118,-14.1453,-75.4616,0.1000
-14.1367,-74.8725,13582,-14.1358,-74.8708,118,-14.1368,-74.8725,0.1000
-14.1358,-75.4592,4494,-14.1367,-75.4600,118,-14.1352,-75.4596,0.1000
-14.1283,-75.2267,10134,-14.1233,-75.2267,118,-14.1275,-75.2268,0.1000
-14.1233,-72.8958,15193,-14.1250,-72.8933,118,-14.1234,-72.8952,0.1000
-14.1200,-72.1117,14386,-14.1183,-72.1158,118,-14.1202,-72.1115,0.1000
-14.1133,-71.7483,15029,-14.1117,-71.7492,118,-14.1134,-71.7487,0.1000
-14.1108,-74.9792,10469,-14.1108,-74.9767,118,-14.1102,-74.9800,0.1000
-14.1067,-73.4958,13461,-14.1100,-73.4983,118,-14.1066,-73.4960,0.1000
-14.1025,-75.1333,9980,-14.1058,-75.1342,118,-14.1018,-75.1341,0.1000
-14.0983,-72.2258,12312,-14.1017,-72.2275,118,-14.0987,-72.2262,0.1000
-14.0750,-73.0725,14763,-14.0775,-73.0733,118,-14.0755,-73.0721,0.1000
-14.0667,-72.9067,15754,-14.0683,-72.9042,118,-14.0675,-72.9059,0.1000
-14.0575,-73.1300,14488,-14.0550,-73.1292,118,-14.0578,-73.1299,0.1000
-14.0492,-72.5933,11699,-14.0492,-72.5917,118,-14.0490,-72.5926,0.1000
-14.0342,-71.9158,14520,-14.0400,-71.9125,118,-14.0336,-71.9150,0.1000
-14.0342,-71.8817,14691,-14.0325,-71.8783,118,-14.0283,-71.8725,1.1825
-14.0333,-72.8267,15862,-14.0358,-72.8242,118,-14.0334,-72.8269,0.1000
-14.0325,-72.1108,12483,-14.0375,-72.1067,118,-14.0332,-72.1113,0.1000
-14.0275,-73.0558,14281,-14.0300,-73.0542,118,-14.0267,-73.0565,0.1000
-14.0042,-75.2608,11046,-14.0025,-75.2575,118,-14.0092,-75.2700,1.1337
-13.9983,-74.9533,11069,-14.0017,-74.9517,118,-13.9981,-74.9528,0.1000
-13.9950,-74.7383,14038,-13.9950,-74.7408,118,-13.9950,-74.7378,0.1000
-13.9917,-71.6067,12965,-13.9917,-71.6083,118,-13.9919,-71.6073,0.1000
-13.9892,-72.2283,12946,-13.9908,-72.2275,118,-13.9900,-72.2283,0.1000
-13.9708,-74.7492,13989,-13.9725,-74.7517,118,-13.9708,-74.7495,0.1000
-13.9450,-75.5383,6712,-13.9425,-75.5392,118,-13.9457,-75.5387,0.1000
-13.9425,-71.7975,13418,-13.9417,-71.8008,118,-13.9431,-71.7978,0.1000
-13.9400,-75.0583,11735,-13.9367,-75.0600,118,-13.9404,-75.0588,0.1000
-13.9292,-74.9992,13251,-13.9250,-74.9975,118,-13.9294,-74.9997,0.1000
-13.9083,-74.0883,14566,-13.9150,-74.0833,118,-13.9175,-74.0883,1.0141
-13.9042,-74.7142,14491,-13.9042,-74.7100,118,-13.9043,-74.7139,0.1000
-13.9033,-72.5892,15298,-13.9033,-72.5908,118,-13.9035,-72.5896,0.1000
-13.8942,-75.1708,12890,-13.9025,-75.1633,118,-13.9075,-75.1650,1.6039
-13.8892,-75.5592,7037,-13.8908,-75.5583,118,-13.8892,-75.5586,0.1000
-13.8850,-72.6150,15813,-13.8842,-72.6125,118,-13.8854,-72.6157,0.1000
-13.8675,-71.6183,14107,-13.8717,-71.6208,118,-13.8670,-71.6183,0.1000
-13.8533,-75.3517,10016,-13.8567,-75.3500,118,-13.8537,-75.3514,0.1000
-13.8517,-74.7675,14773,-13.8592,-74.7658,118,-13.8642,-74.7675,1.3830
-13.8392,-72.2367,14379,-13.8425,-72.2358,118,-13.8396,-72.2370,0.1000
-13.8358,-75.3217,10203,-13.8383,-75.3183,118,-13.8360,-75.3213,0.1000
-13.8192,-75.2875,9671,-13.8208,-75.2867,118,-13.8194,-75.2872,0.1000
-13.7967,-74.1183,14514,-13.7983,-74.1192,118,-13.7959,-74.1188,0.1000
-13.7892,-74.8867,14484,-13.7933,-74.8858,118,-13.7884,-74.8869,0.1000
-13.7858,-71.8092,11279,-13.7842,-71.8050,118,-13.7862,-71.8093,0.1000
-13.7842,-74.6342,15344,-13.7883,-74.6325,118,-13.7950,-74.6300,1.2802
-13.7833,-72.6408,15088,-13.7817,-72.6392,118,-13.7841,-72.6401,0.1000
-13.7700,-72.8042,14189,-13.7683,-72.8025,118,-13.7698,-72.8044,0.1000
-13.7592,-73.6267,10698,-13.7617,-73.6267,118,-13.7588,-73.6260,0.1000
-13.7492,-72.7217,15098,-13.7492,-72.7192,118,-13.7487,-72.7215,0.1000
-13.7375,-74.9958,14481,-13.7367,-74.9908,118,-13.7225,-74.9967,1.6621
-13.7175,-71.7692,14458,-13.7142,-71.7700,118,-13.7178,-71.7694,0.1000
-13.7167,-72.1950,10784,-13.7125,-72.1900,118,-13.7168,-72.1950,0.1000
-13.7150,-74.5842,15098,-13.7133,-74.5892,118,-13.7146,-74.5836,0.1000
-13.7142,-73.3775,12306,-13.7158,-73.3825,118,-13.7139,-73.3783,0.1000
-13.7033,-71.8033,13766,-13.7000,-71.8033,118,-13.7032,-71.8036,0.1000
-13.6967,-74.2292,14491,-13.6983,-74.2317,118,-13.6975,-74.2293,0.1000
-13.6858,-75.6917,7260,-13.6842,-75.6900,118,-13.6860,-75.6916,0.1000
-13.6825,-75.0508,14455,-13.6783,-75.0508,118,-13.6820,-75.0512,0.1000
-13.6758,-73.2042,13969,-13.6800,-73.2033,118,-13.6757,-73.2050,0.1000
-13.6700,-75.4550,10866,-13.6692,-75.4592,118,-13.6702,-75.4553,0.1000
-13.6575,-74.4025,15032,-13.6592,-74.4033,118,-13.6569,-74.4033,0.1000
-13.6250,-72.3225,11725,-13.6217,-72.3208,118,-13.6253,-72.3223,0.1000
-13.6233,-73.3775,12119,-13.6233,-73.3808,118,-13.6232,-73.3767,0.1000
-13.6208,-71.6708,12257,-13.6183,-71.6692,118,-13.6203,-71.6711,0.1000
-13.6167,-73.8525,13024,-13.6167,-73.8500,118,-13.6171,-73.8530,0.1000
-13.6125,-75.0417,14343,-13.6142,-75.0383,118,-13.6128,-75.0418,0.1000
-13.5983,-72.1800,13927,-13.5942,-72.1767,118,-13.5981,-72.1808,0.1000
-13.5750,-73.7100,12539,-13.5858,-73.7175,118,-13.5700,-73.6958,1.6306
-13.5733,-73.0567,8234,-13.5717,-73.0583,118,-13.5733,-73.0559,0.1000
-13.5725,-74.8917,13717,-13.5725,-74.8942,118,-13.5717,-74.8925,0.1000
-13.5708,-74.7525,12811,-13.5675,-74.7533,118,-13.5710,-74.7528,0.1000
-13.5667,-71.9483,12165,-13.5683,-71.9492,118,-13.5669,-71.9486,0.1000
-13.5658,-72.2200,13018,-13.5633,-72.2208,118,-13.5654,-72.2204,0.1000
-13.5608,-72.2883,13671,-13.5667,-72.2900,118,-13.5610,-72.2876,0.1000
-13.5600,-74.4550,14422,-13.5567,-74.4550,118,-13.5594,-74.4544,0.1000
-13.5542,-72.0042,12506,-13.5533,-72.0058,118,-13.5540,-72.0037,0.1000
-13.5508,-71.9692,12211,-13.5533,-71.9683,118,-13.5510,-71.9695,0.1000
-13.5458,-73.9583,13986,-13.5450,-73.9508,118,-13.5508,-73.9483,1.2155
-13.5267,-73.9208,12798,-13.5275,-73.9267,118,-13.5265,-73.9206,0.1000
-13.5217,-74.8750,14885,-13.5192,-74.8742,118,-13.5221,-74.8744,0.1000
-13.5192,-74.4825,14852,-13.5217,-74.4833,118,-13.5186,-74.4820,0.1000
-13.5142,-73.3392,11650,-13.5150,-73.3350,118,-13.5139,-73.3398,0.1000
-13.4908,-71.7333,14494,-13.4883,-71.7325,118,-13.4913,-71.7334,0.1000
-13.4883,-72.4158,12129,-13.4867,-72.4150,118,-13.4884,-72.4154,0.1000
-13.4858,-75.1533,14816,-13.4942,-75.1542,118,-13.4992,-75.1517,1.4862
-13.4808,-72.2417,11282,-13.4800,-72.2450,118,-13.4801,-72.2424,0.1000
-13.4792,-72.3625,12985,-13.4775,-72.3658,118,-13.4800,-72.3632,0.1000
-13.4742,-74.8483,13792,-13.4733,-74.8467,118,-13.4744,-74.8490,0.1000
-13.4725,-75.1708,14671,-13.4742,-75.1700,118,-13.4722,-75.1710,0.1000
-13.4700,-75.3633,14199,-13.4708,-75.3592,118,-13.4705,-75.3630,0.1000
-13.4675,-71.7442,14032,-13.4667,-71.7425,118,-13.4681,-71.7437,0.1000
-13.4583,-75.2158,14842,-13.4583,-75.2183,118,-13.4582,-75.2160,0.1000
-13.4575,-72.1342,11476,-13.4550,-72.1350,118,-13.4577,-72.1336,0.1000
-13.4458,-74.8667,15236,-13.4442,-74.8633,118,-13.4455,-74.8669,0.1000
-13.4408,-75.1092,14803,-13.4483,-75.1025,118,-13.4342,-75.1008,1.1660
-13.4358,-75.0742,15396,-13.4325,-75.0742,118,-13.4359,-75.0734,0.1000
-13.4225,-74.6075,15980,-13.4208,-74.6100,118,-13.4225,-74.6070,0.1000
-13.4150,-73.0900,10593,-13.4142,-73.0908,118,-13.4150,-73.0897,0.1000
-13.3950,-75.0233,15547,-13.3933,-75.0250,118,-13.3949,-75.0231,0.1000
-13.3942,-72.0325,13126,-13.3950,-72.0300,118,-13.3945,-72.0326,0.1000
-13.3925,-74.3875,11932,-13.3850,-74.3917,118,-13.3933,-74.3875,0.1000
-13.3767,-75.2175,15009,-13.3717,-75.2217,118,-13.3675,-75.2175,1.0141
-13.3633,-76.0008,3641,-13.3617,-75.9983,118,-13.3637,-76.0014,0.1000
-13.3217,-74.0700,13933,-13.3167,-74.0767,118,-13.3133,-74.0800,1.4225
-13.3150,-75.1008,15390,-13.3275,-75.1150,118,-13.3367,-75.1108,2.6305
-13.3150,-72.7050,12611,-13.3125,-72.7050,118,-13.3151,-72.7058,0.1000
-13.3008,-75.5608,12112,-13.3042,-75.5633,118,-13.3005,-75.5613,0.1000
-13.2917,-72.3225,13956,-13.2933,-72.3217,118,-13.2912,-72.3222,0.1000
-13.2792,-74.5058,14399,-13.2800,-74.5108,118,-13.2788,-74.5064,0.1000
-13.2550,-73.4550,13310,-13.2542,-73.4575,118,-13.2543,-73.4542,0.1000
-13.2533,-72.2542,11318,-13.2533,-72.2525,118,-13.2529,-72.2537,0.1000
-13.2525,-75.1683,16394,-13.2533,-75.1683,118,-13.1825,-75.1950,8.4954
-13.2517,-75.3358,15121,-13.2492,-75.3367,118,-13.2525,-75.3354,0.1000
-13.2475,-73.0925,16732,-13.2467,-73.0908,118,-13.2473,-73.0920,0.1000
-13.2467,-73.4567,12483,-13.2492,-73.4575,118,-13.2461,-73.4565,0.1000
-13.1933,-75.8500,10006,-13.1925,-75.8483,118,-13.1932,-75.8495,0.1000
-13.1925,-74.0642,9960,-13.1950,-74.0650,118,-13.1926,-74.0636,0.1000
-13.1750,-74.5692,14947,-13.1758,-74.5725,118,-13.1756,-74.5685,0.1000
-13.1717,-73.1842,12765,-13.1725,-73.1817,118,-13.1721,-73.1848,0.1000
-13.1458,-73.2850,8372,-13.1467,-73.2825,118,-13.1453,-73.2852,0.1000
-13.1442,-74.1650,9698,-13.1508,-74.1558,118,-13.1367,-74.1542,1.4381
-13.1383,-74.8900,15695,-13.1400,-74.8892,118,-13.1388,-74.8905,0.1000
-13.1358,-74.2008,8740,-13.1375,-74.2008,118,-13.1362,-74.2015,0.1000
-13.1242,-75.1850,15954,-13.1275,-75.1858,118,-13.1237,-75.1843,0.1000
-13.1217,-74.0092,13940,-13.1192,-74.0133,118,-13.1222,-74.0089,0.1000
-13.1033,-74.1917,9153,-13.1025,-74.1883,118,-13.0992,-74.1833,1.0144
-13.0983,-73.7075,13031,-13.1008,-73.7075,118,-13.0982,-73.7071,0.1000
-13.0958,-74.1442,9560,-13.0933,-74.1433,118,-13.0950,-74.1439,0.1000
-13.0808,-75.5117,15029,-13.0800,-75.5100,118,-13.0816,-75.5118,0.1000
-13.0758,-75.5550,14711,-13.0708,-75.5533,118,-13.0765,-75.5550,0.1000
-13.0617,-74.9067,15859,-13.0650,-74.9083,118,-13.0625,-74.9074,0.1000
-13.0592,-75.0800,16738,-13.0575,-75.0833,118,-13.0542,-75.0900,1.2168
-13.0508,-75.3825,15843,-13.0492,-75.3817,118,-13.0510,-75.3831,0.1000
-13.0425,-75.2000,15442,-13.0417,-75.1975,118,-13.0418,-75.2002,0.1000
-13.0317,-75.3417,15754,-13.0283,-75.3425,118,-13.0313,-75.3413,0.1000
-13.0275,-75.2417,15488,-13.0267,-75.2392,118,-13.0283,-75.2416,0.1000
-13.0067,-75.1050,15492,-13.0150,-75.1067,118,-13.0125,-75.1175,1.5010
-13.0067,-74.6150,14274,-13.0092,-74.6175,118,-13.0067,-74.6147,0.1000
-12.9875,-74.1092,14373,-12.9858,-74.1067,118,-12.9874,-74.1100,0.1000
-12.9875,-73.9225,11551,-12.9850,-73.9242,118,-12.9880,-73.9222,0.1000
-12.9742,-74.0158,12601,-12.9742,-74.0175,118,-12.9750,-74.0150,0.1000
-12.9558,-75.4583,14399,-12.9533,-75.4533,118,-12.9553,-75.4576,0.1000
-12.9267,-74.1175,14648,-12.9258,-74.1192,118,-12.9263,-74.1171,0.1000
-12.8725,-76.1367,7339,-12.8717,-76.1367,118,-12.8727,-76.1363,0.1000
-12.8592,-75.5833,15488,-12.8550,-75.5850,118,-12.8492,-75.5883,1.2319
-12.8517,-74.0783,13382,-12.8533,-74.0792,118,-12.8513,-74.0790,0.1000
-12.8392,-74.1000,13868,-12.8408,-74.1008,118,-12.8385,-74.1001,0.1000
-12.8350,-74.1175,13930,-12.8375,-74.1208,118,-12.8349,-74.1168,0.1000
-12.8217,-75.1775,16446,-12.8233,-75.1733,118,-12.8222,-75.1782,0.1000
-12.8183,-75.2042,16410,-12.8200,-75.2050,118,-12.8184,-75.2048,0.1000
-12.7717,-74.6833,11843,-12.7725,-74.6800,118,-12.7716,-74.6826,0.1000
-12.7633,-74.0992,13402,-12.7625,-74.1008,118,-12.7630,-74.1000,0.1000
-12.7567,-75.7417,15692,-12.7542,-75.7408,118,-12.7574,-75.7416,0.1000
-12.7567,-75.4100,15669,-12.7583,-75.4092,118,-12.7574,-75.4093,0.1000
-12.7567,-75.0825,14570,-12.7542,-75.0842,118,-12.7561,-75.0828,0.1000
-12.7358,-75.5708,15396,-12.7342,-75.5717,118,-12.7356,-75.5716,0.1000
-12.7308,-74.7425,13280,-12.7242,-74.7450,118,-12.7304,-74.7425,0.1000
-12.7267,-75.6800,15669,-12.7275,-75.6775,118,-12.7269,-75.6799,0.1000
-12.7192,-74.1683,13969,-12.7192,-74.1717,118,-12.7200,-74.1689,0.1000
-12.7083,-74.9558,14819,-12.7117,-74.9533,118,-12.7090,-74.9551,0.1000
-12.7033,-74.3992,12877,-12.7058,-74.3983,118,-12.7031,-74.3991,0.1000
-12.6892,-75.0483,15203,-12.6858,-75.0500,118,-12.6896,-75.0483,0.1000
-12.6742,-74.1642,13776,-12.6758,-74.1667,118,-12.6736,-74.1649,0.1000
-12.6617,-75.0833,15075,-12.6633,-75.0800,118,-12.6611,-75.0825,0.1000
-12.6608,-75.2333,15131,-12.6592,-75.2342,118,-12.6603,-75.2335,0.1000
-12.6492,-74.5108,14609,-12.6517,-74.5092,118,-12.6500,-74.5104,0.1000
-12.6408,-75.1258,15442,-12.6442,-75.1325,118,-12.6467,-75.1358,1.2636
-12.6342,-74.1725,13228,-12.6325,-74.1750,118,-12.6349,-74.1718,0.1000
-12.6200,-75.1333,15121,-12.6167,-75.1300,118,-12.6117,-75.1292,1.0270
-12.5875,-74.5342,14074,-12.5908,-74.5342,118,-12.5879,-74.5339,0.1000
-12.5867,-75.3908,15718,-12.5850,-75.3942,118,-12.5867,-75.4083,1.9022
-12.5825,-74.7683,14665,-12.5775,-74.7700,118,-12.5858,-74.7792,1.2335
-12.5808,-75.4450,15754,-12.5825,-75.4458,118,-12.5801,-75.4451,0.1000
-12.5600,-75.2667,14694,-12.5550,-75.2633,118,-12.5533,-75.2592,1.0997
-12.5575,-74.6958,10587,-12.5567,-74.6942,118,-12.5568,-74.6957,0.1000
-12.5508,-75.2558,14760,-12.5492,-75.2525,118,-12.5509,-75.2562,0.1000
-12.5442,-76.1267,14826,-12.5467,-76.1250,118,-12.5448,-76.1262,0.1000
-12.5358,-75.4592,15462,-12.5358,-75.4650,118,-12.5433,-75.4650,1.0442
-12.5217,-75.0792,14675,-12.5200,-75.0808,118,-12.5214,-75.0797,0.1000
-12.5200,-75.1417,14773,-12.5242,-75.1392,118,-12.5204,-75.1425,0.1000
-12.5158,-76.0450,14973,-12.5175,-76.0458,118,-12.5164,-76.0454,0.1000
-12.5142,-76.2367,9507,-12.5125,-76.2342,118,-12.5141,-76.2374,0.1000
-12.4917,-75.4967,15429,-12.4883,-75.4958,118,-12.4925,-75.4964,0.1000
-12.4817,-75.6692,15731,-12.4808,-75.6708,118,-12.4811,-75.6691,0.1000
-12.4800,-75.5058,15636,-12.4800,-75.5083,118,-12.4804,-75.5062,0.1000
-12.4767,-75.4717,15570,-12.4742,-75.4725,118,-12.4761,-75.4721,0.1000
-12.4625,-74.5633,13894,-12.4617,-74.5642,118,-12.4617,-74.5637,0.1000
-12.4117,-74.7000,12414,-12.4092,-74.7042,118,-12.4120,-74.7004,0.1000
-12.4083,-76.0833,15183,-12.4100,-76.0800,118,-12.4079,-76.0835,0.1000
-12.3817,-75.6417,16407,-12.3825,-75.6392,118,-12.3822,-75.6412,0.1000
-12.3742,-76.6742,2470,-12.3733,-76.6733,118,-12.3744,-76.6750,0.1000
-12.3733,-76.3458,8392,-12.3758,-76.3458,118,-12.3725,-76.3458,0.1000
-12.3042,-74.9642,13553,-12.3050,-74.9675,118,-12.3036,-74.9635,0.1000
-12.2950,-75.6625,15675,-12.2917,-75.6658,118,-12.2949,-75.6627,0.1000
-12.2692,-75.6025,15846,-12.2717,-75.6008,118,-12.2691,-75.6020,0.1000
-12.2492,-75.5458,14248,-12.2508,-75.5467,118,-12.2495,-75.5466,0.1000
-12.2417,-76.0692,16315,-12.2425,-76.0683,118,-12.2423,-76.0688,0.1000
-12.2325,-74.6083,14130,-12.2342,-74.6083,118,-12.2323,-74.6086,0.1000
-12.2283,-76.7067,3667,-12.2283,-76.7042,118,-12.2287,-76.7065,0.1000
-12.2175,-75.2500,14314,-12.2183,-75.2517,118,-12.2177,-75.2496,0.1000
-12.2000,-75.0308,13835,-12.1983,-75.0358,118,-12.2001,-75.0311,0.1000
-12.1625,-74.8050,13707,-12.1600,-74.8058,118,-12.1630,-74.8052,0.1000
-12.1617,-75.4433,14740,-12.1633,-75.4533,118,-12.1658,-75.4558,1.4356
-12.1583,-74.8150,13658,-12.1575,-74.8075,118,-12.1583,-74.8148,0.1000
-12.1525,-76.7958,2312,-12.1550,-76.7958,118,-12.1522,-76.7958,0.1000
-12.1250,-75.5858,15016,-12.1258,-75.5867,118,-12.1257,-75.5865,0.1000
-12.1017,-75.9658,15695,-12.1050,-75.9633,118,-12.1020,-75.9661,0.1000
-12.0967,-75.8842,15505,-12.0967,-75.8867,118,-12.0961,-75.8844,0.1000
-12.0842,-75.3317,11440,-12.0892,-75.3317,118,-12.0840,-75.3323,0.1000
-12.0517,-75.6867,15114,-12.0458,-75.6908,118,-12.0492,-75.6983,1.2992
-12.0483,-76.3292,15167,-12.0533,-76.3292,118,-12.0476,-76.3291,0.1000
-12.0425,-75.1208,14996,-12.0450,-75.1183,118,-12.0426,-75.1216,0.1000
-12.0400,-76.3850,12086,-12.0383,-76.3825,118,-12.0393,-76.3842,0.1000
-12.0200,-76.0992,16154,-12.0175,-76.0992,118,-12.0206,-76.0998,0.1000
-12.0167,-76.1008,16246,-12.0158,-76.1000,118,-12.0171,-76.1010,0.1000
-12.0133,-76.6517,4425,-12.0133,-76.6500,118,-12.0136,-76.6521,0.1000
-11.9983,-75.9025,15541,-11.9983,-75.9050,118,-11.9982,-75.9033,0.1000
-11.9408,-76.1392,17230,-11.9392,-76.1400,118,-11.9401,-76.1391,0.1000
-11.9400,-75.4108,12713,-11.9425,-75.4125,118,-11.9398,-75.4108,0.1000
-11.9183,-75.2108,13215,-11.9175,-75.2050,118,-11.9182,-75.2104,0.1000
-11.9050,-75.4167,12588,-11.8983,-75.4175,118,-11.9047,-75.4175,0.1000
-11.8900,-76.2333,16820,-11.8925,-76.2350,118,-11.8907,-76.2335,0.1000
-11.8875,-75.9192,15941,-11.8850,-75.9242,118,-11.8875,-75.9195,0.1000
-11.8700,-76.2100,16338,-11.8717,-76.2092,118,-11.8705,-76.2108,0.1000
-11.8675,-75.0500,16843,-11.8692,-75.0500,118,-11.8671,-75.0498,0.1000
-11.8642,-76.7358,6617,-11.8625,-76.7358,118,-11.8647,-76.7351,0.1000
-11.8425,-75.8533,15013,-11.8442,-75.8558,118,-11.8492,-75.8600,1.0352
-11.8392,-76.1883,16896,-11.8375,-76.1875,118,-11.8395,-76.1878,0.1000
-11.8258,-76.9275,3828,-11.8317,-76.9300,118,-11.8253,-76.9276,0.1000
-11.8233,-76.8117,4488,-11.8200,-76.8100,118,-11.8232,-76.8109,0.1000
-11.8175,-74.9617,14547,-11.8192,-74.9633,118,-11.8168,-74.9610,0.1000
-11.7933,-76.4317,15944,-11.7900,-76.4342,118,-11.7932,-76.4319,0.1000
-11.7933,-74.8250,12480,-11.7958,-74.8292,118,-11.7935,-74.8245,0.1000
-11.7925,-74.7908,11259,-11.7917,-74.7958,118,-11.7930,-74.7909,0.1000
-11.7825,-75.9933,15836,-11.7833,-75.9900,118,-11.7820,-75.9935,0.1000
-11.7733,-75.7908,14875,-11.7767,-75.7908,118,-11.7738,-75.7916,0.1000
-11.7642,-74.9358,14786,-11.7633,-74.9350,118,-11.7641,-74.9352,0.1000
-11.7333,-75.1650,15295,-11.7350,-75.1675,118,-11.7331,-75.1649,0.1000
-11.7292,-76.9042,5905,-11.7292,-76.9058,118,-11.7290,-76.9037,0.1000
-11.7283,-75.4992,11338,-11.7250,-75.4983,118,-11.7291,-75.4984,0.1000
-11.7208,-76.8967,5482,-11.7217,-76.8975,118,-11.7211,-76.8963,0.1000
-11.6883,-76.7875,6653,-11.6900,-76.7867,118,-11.6889,-76.7880,0.1000
-11.6850,-75.9950,15898,-11.6867,-75.9925,118,-11.6850,-75.9950,0.1000
-11.6567,-76.0925,15249,-11.6550,-76.0933,118,-11.6565,-76.0932,0.1000
-11.6517,-76.4283,15826,-11.6500,-76.4267,118,-11.6511,-76.4279,0.1000
-11.6350,-74.8675,13444,-11.6358,-74.8683,118,-11.6351,-74.8671,0.1000
-11.6250,-75.9542,14855,-11.6242,-75.9508,118,-11.6250,-75.9536,0.1000
-11.6175,-74.9658,14356,-11.6192,-74.9667,118,-11.6168,-74.9661,0.1000
-11.6142,-77.0675,2798,-11.6150,-77.0658,118,-11.6146,-77.0677,0.1000
-11.5983,-74.9442,15534,-11.5942,-74.9408,118,-11.5984,-74.9445,0.1000
-11.5958,-76.3433,16610,-11.6000,-76.3442,118,-11.5960,-76.3425,0.1000
-11.5933,-74.9383,15541,-11.5917,-74.9408,118,-11.5934,-74.9381,0.1000
-11.5883,-75.7975,14724,-11.5867,-75.7958,118,-11.5876,-75.7970,0.1000
-11.5875,-76.4658,15400,-11.5842,-76.4650,118,-11.5873,-76.4658,0.1000
-11.5792,-74.9750,15298,-11.5808,-74.9742,118,-11.5793,-74.9750,0.1000
-11.5775,-75.2658,14041,-11.5783,-75.2675,118,-11.5772,-75.2660,0.1000
-11.5650,-75.4892,14665,-11.5642,-75.4875,118,-11.5657,-75.4889,0.1000
-11.5617,-75.1733,12076,-11.5633,-75.1733,118,-11.5623,-75.1732,0.1000
-11.5425,-75.5075,13930,-11.5417,-75.5058,118,-11.5432,-75.5081,0.1000
-11.5408,-75.6183,13687,-11.5492,-75.6258,118,-11.5525,-75.6292,1.7503
-11.5383,-75.7592,14051,-11.5400,-75.7525,118,-11.5383,-75.7683,1.0006
-11.5108,-77.1742,928,-11.5150,-77.1717,118,-11.5116,-77.1743,0.1000
-11.4758,-74.9725,14081,-11.4750,-74.9717,118,-11.4757,-74.9725,0.1000
-11.4717,-77.0242,2818,-11.4725,-77.0258,118,-11.4712,-77.0247,0.1000
-11.4692,-75.9342,14429,-11.4708,-75.9317,118,-11.4696,-75.9338,0.1000
-11.4517,-75.4575,14730,-11.4542,-75.4575,118,-11.4521,-75.4581,0.1000
-11.4433,-77.1433,1558,-11.4425,-77.1475,118,-11.4440,-77.1432,0.1000
-11.4200,-76.4608,15895,-11.4225,-76.4625,118,-11.4203,-76.4604,0.1000
-11.4150,-76.2158,14845,-11.4167,-76.2175,118,-11.4153,-76.2163,0.1000
